log,encoding,accuracy,accuracy_balanced,f1_binary,f1_micro,f1_macro,f1_weighted,precision_binary,precision_micro,precision_macro,precision_weighted,recall_binary,recall_micro,recall_macro,recall_weighted,time,mem_rf,mem_encoding,mem_labels,mem_total
scenario3_1000_all_0.2,word2vec,0.8206666666666667,0.19637018390021357,,0.8206666666666667,0.20366270967542544,0.7575352135601341,,0.8206666666666667,0.280407798253475,0.7216066454314785,,0.8206666666666667,0.19637018390021357,0.8206666666666667,0.46486793359120687,90256.93333333333,3289890.1333333333,8439.0,3388586.066666667
scenario3_1000_all_0.05,alignment,0.9510000000000002,0.2613450721040962,,0.9510000000000002,0.24652717451050082,0.9361809320502821,,0.9510000000000002,0.2784013737280213,0.9243551661951749,,0.9510000000000002,0.2429615783077791,0.9510000000000002,0.26035908857981366,86165.93333333333,256087.46666666667,8384.0,350637.4
scenario3_1000_all_0.05,countvectorizer,0.9524999999999998,0.20247701100642285,,0.9524999999999998,0.19801608839434837,0.9308241212507871,,0.9524999999999998,0.19376371619539362,0.9101872339386329,,0.9524999999999998,0.20247701100642285,0.9524999999999998,0.26190230846405027,86154.33333333333,2138053.3333333335,8384.0,2232591.6666666665
scenario3_1000_all_0.05,fasttext,0.9591666666666667,0.23356481481481486,,0.9591666666666667,0.237297239626023,0.939714214542247,,0.9591666666666667,0.2566244556113903,0.9222289824120603,,0.9591666666666667,0.23356481481481486,0.9591666666666667,0.33371270497639977,86159.4,1690766.9333333333,8384.0,1785310.3333333333
scenario3_1000_all_0.05,hashvectorizer,0.9541666666666665,0.24772962467815413,,0.9541666666666665,0.25074411341817676,0.9333131742338566,,0.9541666666666665,0.27556304416781013,0.9153970567709335,,0.9541666666666665,0.24551897653000598,0.9541666666666665,0.2747522830963135,86162.46666666666,4185499.7333333334,8384.0,4280046.2
scenario3_1000_all_0.05,node2vec,0.9590000000000001,0.25050925925925926,,0.9590000000000001,0.2501466813830856,0.942092568883833,,0.9590000000000001,0.27106064818921444,0.9272266941636438,,0.9590000000000001,0.24583333333333338,0.9590000000000001,0.3376490116119385,86159.4,4186451.2,8384.0,4280994.6
scenario3_1000_all_0.05,node2vecedges,0.9574999999999998,0.24490564296239065,,0.9574999999999998,0.2384175692507924,0.9398196224949639,,0.9574999999999998,0.2593008668943103,0.9244891790689171,,0.9574999999999998,0.23491137033925205,0.9574999999999998,0.4517472267150879,86157.93333333333,4185756.8,8384.0,4280298.733333333
scenario3_1000_all_0.05,onehot,0.9519999999999996,0.1910243055555556,,0.9519999999999996,0.18646848527785956,0.9289573819741548,,0.9519999999999996,0.18214107744107746,0.9070854040404037,,0.9519999999999996,0.1910243055555556,0.9519999999999996,0.26428657372792563,86164.2,2138721.066666667,8384.0,2233269.2666666666
scenario3_1000_all_0.05,tfidfvectorizer,0.9595,0.2787081128747796,,0.9595,0.2850375483797043,0.9409293539628767,,0.9595,0.30592929909593436,0.9243052119913949,,0.9595,0.2787081128747796,0.9595,0.3056383530298869,86160.73333333334,2137765.3333333335,8384.0,2232310.066666667
scenario3_1000_all_0.05,tokenreplay,0.9591666666666666,0.2715146859637683,,0.9591666666666666,0.26387804936408255,0.9445415607309501,,0.9591666666666666,0.28192482153210796,0.9314019058122521,,0.9591666666666666,0.2604267239378762,0.9591666666666666,0.2642188231150309,86132.6,216136.0,8384.0,310652.6
scenario3_1000_all_0.05,word2vec,0.9518333333333332,0.195936102843004,,0.9518333333333332,0.19105266773651275,0.9302074891919456,,0.9518333333333332,0.19489677852035134,0.9102878146655443,,0.9518333333333332,0.19315832506522623,0.9518333333333332,0.3739561796188354,86125.26666666666,3290174.933333333,8384.0,3384684.2
scenario3_1000_all_0.15,alignment,0.8413333333333333,0.35582914211831435,,0.8413333333333333,0.370346034172182,0.8211064770499872,,0.8413333333333333,0.4384205025903912,0.8134254083972948,,0.8413333333333333,0.35395352224930055,0.8413333333333333,0.27343130111694336,90284.13333333333,256109.86666666667,8439.0,354833.0
scenario3_1000_all_0.15,countvectorizer,0.8416666666666667,0.2176926373890707,,0.8416666666666667,0.23438118093460794,0.7807561394684651,,0.8416666666666667,0.33049353163788037,0.7472644055223351,,0.8416666666666667,0.2176926373890707,0.8416666666666667,0.28091660340627034,90283.33333333333,3418268.8,8439.0,3516991.1333333333
scenario3_1000_all_0.15,fasttext,0.8701666666666666,0.33359523089779686,,0.8701666666666666,0.33588676387022876,0.8234686651964915,,0.8701666666666666,0.3735951836256844,0.7898023249811631,,0.8701666666666666,0.33359523089779686,0.8701666666666666,0.3885559797286987,90291.2,1689815.4666666666,8439.0,1788545.6666666667
scenario3_1000_all_0.15,hashvectorizer,0.8514999999999998,0.24873579891953485,,0.8514999999999998,0.26120753746938413,0.8003858511543881,,0.8514999999999998,0.3289594741696715,0.7672781799999605,,0.8514999999999998,0.2474307844895204,0.8514999999999998,0.3005700985590617,90280.13333333333,4184864.0,8439.0,4283583.133333334
scenario3_1000_all_0.15,node2vec,0.8825,0.38902553014737445,,0.8825,0.3801637678348968,0.8422101229770067,,0.8825,0.40883020073309617,0.813147090805915,,0.8825,0.38902553014737445,0.8825,0.40346654256184894,90288.8,4186452.2666666666,8439.0,4285180.066666666
scenario3_1000_all_0.15,node2vecedges,0.8693333333333334,0.3060410757046102,,0.8693333333333334,0.31756114569037863,0.8277181045063889,,0.8693333333333334,0.4103883595344258,0.8069051445020142,,0.8693333333333334,0.3060410757046102,0.8693333333333334,0.49801281293233235,90284.26666666666,4185337.6,8439.0,4284060.866666666
scenario3_1000_all_0.15,onehot,0.8384999999999999,0.1831980112366395,,0.8384999999999999,0.18727731241626305,0.7725484520830918,,0.8384999999999999,0.23553101112852431,0.7251867318982949,,0.8384999999999999,0.1831980112366395,0.8384999999999999,0.2764731407165527,90280.0,3416652.8,8439.0,3515371.8
scenario3_1000_all_0.15,tfidfvectorizer,0.8886666666666669,0.39728111552779727,,0.8886666666666668,0.4270207286542582,0.8471351787247834,,0.8886666666666669,0.5309994198762193,0.8254594022735585,,0.8886666666666669,0.39728111552779727,0.8886666666666669,0.3204686164855957,90282.53333333334,3417827.2,8439.0,3516548.7333333334
scenario3_1000_all_0.15,tokenreplay,0.8678333333333332,0.2959278155706727,,0.8678333333333332,0.31305331259193286,0.8198118278024176,,0.8678333333333332,0.4045609550723092,0.7947944569517429,,0.8678333333333332,0.2959278155706727,0.8678333333333332,0.2516066392262777,90284.13333333333,216136.0,8439.0,314859.13333333336
scenario3_1000_all_0.15,word2vec,0.8433333333333334,0.1769234932494095,,0.8433333333333334,0.17838881367676546,0.7844138249772059,,0.8433333333333334,0.21782764138899813,0.7424131648164748,,0.8433333333333334,0.17600212853494132,0.8433333333333334,0.46305572191874184,90262.53333333334,3288925.8666666667,8439.0,3387627.4
scenario3_1000_attribute_0.1,alignment,0.8578333333333332,0.4841310396319798,0.9232062050494021,0.8578333333333332,0.4677933139994654,0.8256244268279752,0.8894350929655616,0.8578333333333332,0.4588414781067124,0.7974799141668737,0.9600595571483941,0.8578333333333332,0.4841310396319798,0.8578333333333332,0.27630825837453205,69642.8,255994.66666666666,8169.0,333806.4666666667
scenario3_1000_attribute_0.1,countvectorizer,0.8931666666666666,0.502014906940761,0.9434514641738141,0.8931666666666666,0.4806715980693862,0.8487781037234445,0.8980290785851329,0.8931666666666666,0.48929231707034426,0.8142870339817082,0.9938944263931935,0.8931666666666666,0.502014906940761,0.8931666666666666,0.2824514945348104,69641.46666666666,2137206.4,8169.0,2215016.8666666667
scenario3_1000_attribute_0.1,fasttext,0.8928333333333336,0.5042951950605251,0.9431654937526708,0.8928333333333336,0.4872635051806634,0.8519235435317752,0.9005424459871335,0.8928333333333336,0.5297156674380112,0.8271635456579963,0.9904720635656865,0.8928333333333336,0.5042951950605251,0.8928333333333336,0.3130074659983317,69638.93333333333,1688420.2666666666,8169.0,1766228.2
scenario3_1000_attribute_0.1,hashvectorizer,0.8939999999999999,0.5117970276170017,0.943752456752539,0.8939999999999999,0.4995928585335603,0.8540256860039384,0.9010758255734262,0.8939999999999999,0.5535934683422686,0.8313063209822745,0.9909343986847925,0.8939999999999999,0.5117970276170017,0.8939999999999999,0.27612690925598143,69641.86666666667,4185344.0,8169.0,4263154.866666666
scenario3_1000_attribute_0.1,node2vec,0.8901666666666668,0.5036531556077527,0.9416560712671374,0.8901666666666668,0.4872146329332095,0.8504288128468737,0.9000406842269466,0.8901666666666668,0.5089092310023623,0.8227243172288771,0.987614395738407,0.8901666666666668,0.5036531556077527,0.8901666666666668,0.32240506013234455,69649.2,4184437.3333333335,8169.0,4262255.533333333
scenario3_1000_attribute_0.1,node2vecedges,0.8843333333333335,0.49744874336760403,0.9384576629845027,0.8843333333333335,0.46922883149225136,0.8344002017312685,0.8882983486492655,0.8843333333333335,0.44414917432463275,0.7900007577692474,0.9948974867352081,0.8843333333333335,0.49744874336760403,0.8843333333333335,0.41531945069630943,69641.86666666667,4185115.7333333334,8169.0,4262926.6
scenario3_1000_attribute_0.1,onehot,0.8926666666666667,0.5089786181442486,0.9430137512550243,0.8926666666666667,0.4937185977162956,0.8507101777838941,0.8987055150799712,0.8926666666666667,0.5490749797622079,0.828736389689871,0.9922129811207185,0.8926666666666667,0.5089786181442486,0.8926666666666667,0.264178466796875,69645.6,2136928.0,8169.0,2214742.6
scenario3_1000_attribute_0.1,tfidfvectorizer,0.8968333333333335,0.5094306205631224,0.9453402799916734,0.8968333333333335,0.4960907082817076,0.8570859387742877,0.9032131643102819,0.8968333333333335,0.565217693266252,0.8378657932168475,0.9918817452582153,0.8968333333333335,0.5094306205631224,0.8968333333333335,0.28891263008117674,69649.33333333333,2136548.2666666666,8169.0,2214366.6
scenario3_1000_attribute_0.1,tokenreplay,0.8916666666666667,0.4992434080207617,0.9426535078860476,0.8916666666666667,0.4713267539430238,0.8419213820351291,0.8928400673400674,0.8916666666666667,0.4464200336700337,0.7975275168350167,0.9984868160415235,0.8916666666666667,0.4992434080207617,0.8916666666666667,0.25345858732859294,69642.66666666667,216164.0,8169.0,293975.6666666667
scenario3_1000_attribute_0.1,word2vec,0.8955000000000001,0.5075858801711698,0.9446073112362048,0.8955000000000001,0.49238664358539824,0.8548677144512772,0.9018715312301666,0.8955000000000001,0.5278802100595276,0.8284855965955445,0.9918361796099578,0.8955000000000001,0.5075858801711698,0.8955000000000001,0.33947362899780276,69618.4,3288481.066666667,8169.0,3366268.466666667
scenario3_1000_attribute_0.2,alignment,0.7525,0.4856049129475587,0.8570850688236481,0.7525000000000001,0.461206796787403,0.7011055094028169,0.7977551216988107,0.7525,0.46292410003719847,0.6661122771337912,0.9264797583869524,0.7525,0.4856049129475587,0.7525,0.27103304068247475,69646.13333333333,256094.93333333332,8169.0,333910.06666666665
scenario3_1000_attribute_0.2,countvectorizer,0.7853333333333333,0.49543161273410985,0.8790226458954936,0.7853333333333333,0.4539966128597638,0.7120881763862944,0.8016692380856834,0.7853333333333333,0.4581031375613602,0.6672169353173797,0.9736553623906374,0.7853333333333333,0.49543161273410985,0.7853333333333333,0.2696295579274495,69646.0,2136574.933333333,8169.0,2214389.933333333
scenario3_1000_attribute_0.2,fasttext,0.7865000000000002,0.5000296157647848,0.8795876011456817,0.7865000000000002,0.4595411862673588,0.7120759222757511,0.800123726730037,0.7865000000000002,0.5117254775286327,0.6864699538752322,0.977286568025428,0.7865000000000002,0.5000296157647848,0.7865000000000002,0.3099389473597209,69643.2,1689009.0666666667,8169.0,1766821.2666666666
scenario3_1000_attribute_0.2,hashvectorizer,0.7873333333333333,0.49667723566124694,0.8802728915790651,0.7873333333333333,0.4559433668126579,0.7143219926993787,0.8030461180805759,0.7873333333333333,0.47749222875945757,0.6778302534621624,0.974487046706658,0.7873333333333333,0.49667723566124694,0.7873333333333333,0.2852946201960246,69649.86666666667,4185016.533333333,8169.0,4262835.4
scenario3_1000_attribute_0.2,node2vec,0.7886666666666667,0.4994221311929001,0.8809491099395792,0.7886666666666667,0.4600578353617964,0.7156037128389774,0.8028838170552569,0.7886666666666667,0.5211509032366233,0.6935317237215332,0.9764913998521677,0.7886666666666667,0.4994221311929001,0.7886666666666667,0.3356887181599935,69646.4,4183969.066666667,8169.0,4261784.466666667
scenario3_1000_attribute_0.2,node2vecedges,0.787666666666667,0.4990083511651261,0.8805036553872487,0.787666666666667,0.45893370162727487,0.7140700623925753,0.8019449852271499,0.787666666666667,0.49226878890987125,0.6812716708406549,0.9766184135266694,0.787666666666667,0.4990083511651261,0.787666666666667,0.4192488114039103,69634.93333333333,4185081.6,8169.0,4262885.533333333
scenario3_1000_attribute_0.2,onehot,0.7895000000000001,0.49767750479389705,0.8814957015281398,0.7895000000000001,0.4593349669909454,0.7186539523131112,0.805787209941896,0.7895000000000001,0.4864055097328528,0.6818245549814971,0.9738085803400364,0.7895000000000001,0.49767750479389705,0.7895000000000001,0.28606894810994465,69640.8,2136528.0,8169.0,2214337.8
scenario3_1000_attribute_0.2,tfidfvectorizer,0.792,0.4986037329912199,0.8832761626462011,0.792,0.4595642149585431,0.7201079623502793,0.8067895904498384,0.792,0.5074820968122208,0.6941357866113667,0.9764152251576992,0.792,0.4986037329912199,0.792,0.2997773011525472,69644.0,2136666.6666666665,8169.0,2214479.6666666665
scenario3_1000_attribute_0.2,tokenreplay,0.7945000000000003,0.5017046469081535,0.8848706386557976,0.7945000000000003,0.45531774234102856,0.7134971894358811,0.8005324996711282,0.7945000000000003,0.5143138688831832,0.6869957584423371,0.9894960365600168,0.7945000000000003,0.5017046469081535,0.7945000000000003,0.2577039798100789,69648.66666666667,216164.0,8169.0,293981.6666666667
scenario3_1000_attribute_0.2,word2vec,0.7876666666666668,0.49555252238980946,0.8804967576772816,0.7876666666666668,0.4562513571295337,0.7167208865206882,0.8052729381132726,0.7876666666666668,0.4691660505862177,0.6761474793870339,0.9720242803132975,0.7876666666666668,0.49555252238980946,0.7876666666666668,0.3477424383163452,69617.6,3288833.066666667,8169.0,3366619.6666666665
scenario3_1000_attribute_0.05,alignment,0.9373333333333332,0.5009372926981507,0.9675587371707703,0.9373333333333334,0.4970298354387932,0.9212004828319184,0.9506032710239171,0.9373333333333332,0.5203016355119584,0.9092289273270218,0.9852933888151048,0.9373333333333332,0.5009372926981507,0.9373333333333332,0.26267213821411134,69644.53333333334,256080.0,8169.0,333893.5333333333
scenario3_1000_attribute_0.05,countvectorizer,0.9446666666666665,0.49850602485584994,0.9714947947329517,0.9446666666666665,0.4857473973664759,0.9205866977474849,0.9473531800416224,0.9446666666666665,0.4736765900208112,0.8977989633351945,0.9970120497116999,0.9446666666666665,0.49850602485584994,0.9446666666666665,0.26498260498046877,69645.46666666666,2136275.2,8169.0,2214089.6666666665
scenario3_1000_attribute_0.05,fasttext,0.9463333333333332,0.4989434092753248,0.972369513100695,0.9463333333333332,0.4861847565503475,0.9222333681252467,0.9482257143190871,0.9463333333333332,0.47411285715954354,0.8994252221268455,0.9978868185506496,0.9463333333333332,0.4989434092753248,0.9463333333333332,0.29529409408569335,69643.86666666667,1689115.7333333334,8169.0,1766928.6
scenario3_1000_attribute_0.05,hashvectorizer,0.9438333333333333,0.4992094643783763,0.9710410849074305,0.9438333333333333,0.48552054245371523,0.9180822201964732,0.9452562814070353,0.9438333333333333,0.47262814070351766,0.8938221189279731,0.9984189287567526,0.9438333333333333,0.4992094643783763,0.9438333333333333,0.2774528980255127,69646.66666666667,4184622.933333333,8169.0,4262438.6
scenario3_1000_attribute_0.05,node2vec,0.9441666666666664,0.4981522383694674,0.9712201916179027,0.9441666666666664,0.48561009580895137,0.920501955116687,0.9474808455787972,0.9441666666666664,0.4737404227893986,0.8980999052222436,0.9963044767389349,0.9441666666666664,0.4981522383694674,0.9441666666666664,0.31416951020558676,69642.26666666666,4184990.933333333,8169.0,4262802.2
scenario3_1000_attribute_0.05,node2vecedges,0.9471666666666666,0.4992986268728779,0.9728251557734766,0.9471666666666666,0.4864125778867383,0.9228024482488214,0.9484336751095543,0.9471666666666666,0.47421683755477717,0.8997395872882934,0.9985972537457558,0.9471666666666666,0.4992986268728779,0.9471666666666666,0.38431081771850584,69649.73333333334,4184073.6,8169.0,4261892.333333333
scenario3_1000_attribute_0.05,onehot,0.9444999999999998,0.49851034753834134,0.9714001996043495,0.9444999999999998,0.48570009980217477,0.9203502764387147,0.9471939738944943,0.9444999999999998,0.47359698694724717,0.8975278980597066,0.9970206950766827,0.9444999999999998,0.49851034753834134,0.9444999999999998,0.2625084559122721,69635.86666666667,2136074.6666666665,8169.0,2213879.533333333
